Label,W2,W3,W4,W5,W6,W7
0,127.62,81.71,94.17,95.81,96.46,96.40
1,184.02,135.57,117.53,170.21,171.49,171.53
0,77.17,43.79,51.89,51.80,52.49,52.42
1,137.19,79.09,56.54,54.78,54.87,55.11
0,99.11,59.90,62.65,65.24,65.78,65.60
1,66.97,50.06,43.78,36.99,35.92,35.56
0,103.74,64.36,69.55,72.26,72.63,72.65
1,83.70,44.67,34.94,25.19,24.46,23.44
0,110.21,75.29,89.74,97.81,98.05,98.00
1,172.45,159.39,135.81,145.76,141.47,141.25
0,110.21,75.29,89.74,97.81,98.05,98.00
1,74.82,59.22,55.17,53.93,51.90,51.50
0,124.75,75.21,87.94,88.64,88.78,88.65
1,172.32,61.18,51.36,59.77,59.82,59.68
0,166.43,124.74,136.20,150.86,150.94,150.98
1,99.59,75.04,67.35,71.14,70.88,70.89
0,163.73,118.83,135.51,164.59,164.68,164.74
1,180.93,155.62,124.29,128.99,128.38,128.43
0,164.11,127.40,128.23,124.72,118.66,117.65
1,202.48,109.18,95.70,106.79,107.68,107.20
0,157.08,132.19,156.49,161.81,159.99,159.41
1,137.63,72.28,54.44,81.61,81.18,81.15
0,115.26,90.27,99.21,107.27,106.70,106.84
1,97.46,70.74,59.10,64.01,61.64,61.75
0,108.54,61.46,63.59,79.22,79.30,79.30
1,132.37,75.68,73.80,68.23,68.28,68.27
0,133.75,89.48,104.17,106.64,106.45,107.29
1,353.73,203.33,206.37,233.13,226.91,226.93
0,131.87,87.37,105.89,106.77,106.51,106.44
1,87.96,41.84,34.98,35.50,34.67,33.46
0,142.25,105.26,119.94,120.86,120.73,120.77
1,159.48,61.86,37.33,130.72,130.85,130.75
0,90.00,64.42,67.76,73.44,73.49,73.45
1,112.24,81.06,75.07,71.58,69.29,68.87
0,96.47,65.67,72.75,81.03,81.21,81.24
1,132.67,77.47,64.25,69.86,69.92,70.33
0,136.43,94.47,99.22,99.71,99.99,99.86
1,96.59,63.81,63.71,68.49,69.01,69.34
0,98.94,82.95,95.26,94.05,94.67,94.50
1,96.72,68.13,56.52,63.54,64.87,65.28
0,117.34,60.86,67.35,67.84,67.83,67.87
1,105.14,81.54,71.36,69.55,68.55,68.41
0,97.03,59.98,67.28,75.61,75.30,75.33
1,137.07,103.18,90.96,95.44,95.88,95.92
0,103.97,57.33,61.91,69.27,68.92,68.95
1,75.20,39.05,31.26,31.80,32.31,33.04
0,80.59,39.44,60.00,61.76,62.41,62.48
1,208.16,127.75,124.58,129.36,129.68,129.68
0,105.49,60.77,69.83,71.11,71.63,71.67
1,127.53,105.91,99.84,104.66,103.11,102.55
0,116.56,104.06,111.36,123.96,123.77,123.78
1,247.07,178.40,161.13,163.18,161.26,159.03
0,94.06,74.70,80.25,88.73,89.80,89.99
1,202.47,97.87,68.79,82.35,82.22,81.86
0,135.87,84.89,97.30,99.89,99.67,98.49
1,96.76,50.43,38.34,43.00,43.39,43.76
0,107.38,76.03,78.75,82.61,83.07,83.64
1,137.50,109.81,104.35,107.20,107.93,108.12
0,114.33,68.92,79.06,80.02,79.51,79.41
1,138.54,98.34,83.60,86.11,86.39,86.39
0,128.56,80.52,98.11,97.93,98.16,98.07
1,105.17,56.05,40.88,38.59,37.33,37.70
0,93.58,49.05,54.60,59.33,58.43,58.43
1,136.52,58.36,24.50,77.04,75.33,75.18
0,138.22,80.75,90.37,96.52,96.52,96.55
1,171.39,129.28,126.66,134.02,133.70,133.66
0,69.30,35.13,40.79,42.26,42.63,42.71
1,123.91,79.66,75.63,82.30,81.78,81.95
0,133.63,92.71,103.53,109.46,109.30,110.55
1,106.75,66.81,54.84,60.45,60.81,60.60
0,132.58,91.49,104.12,107.01,106.92,107.78
1,97.66,35.65,22.80,24.80,22.54,22.32
0,140.65,93.55,102.60,109.69,109.67,109.49
1,204.85,137.21,105.49,122.10,121.36,121.41
0,148.40,100.18,115.29,123.59,123.73,123.79
1,143.79,77.47,63.26,79.82,80.66,80.71
0,90.69,55.09,68.55,69.42,71.02,71.06
1,636.11,730.80,716.59,748.17,749.49,749.88
0,127.52,85.86,86.65,93.83,94.00,93.69
1,259.35,183.41,179.55,193.19,190.19,188.67
0,123.04,89.76,95.11,102.51,102.53,102.33
1,108.36,79.57,66.74,71.20,69.20,69.51
0,146.80,102.13,108.95,110.74,112.50,113.05
1,194.89,95.26,59.27,65.44,63.60,61.98
0,138.60,83.43,96.07,96.98,98.75,99.44
1,161.30,117.64,95.03,91.10,90.81,91.58
0,132.67,82.02,94.41,96.49,96.74,97.58
1,164.89,99.91,89.95,105.56,105.04,104.34
0,129.75,73.84,84.60,86.27,85.92,86.39
1,172.72,137.61,120.29,123.04,123.95,123.72
0,154.46,89.99,98.92,105.95,106.15,106.21
1,127.89,69.57,57.46,64.58,64.84,64.48
0,132.69,88.07,104.14,108.86,108.01,108.09
1,131.32,53.78,27.44,66.95,66.70,66.81
0,104.35,66.00,74.06,76.27,76.53,76.54
1,211.03,247.12,215.79,228.43,228.59,228.65
0,158.99,115.53,127.99,131.62,131.60,131.95
1,170.95,118.43,109.79,118.13,118.54,118.54
0,121.60,82.12,90.87,99.59,100.00,99.62
1,163.59,111.36,101.48,109.42,108.67,108.68
0,102.60,67.16,77.06,80.85,81.03,81.05
1,201.20,160.23,151.32,181.54,180.92,180.96
0,102.57,63.77,74.00,77.29,77.89,77.99
1,158.36,114.05,105.66,107.84,106.93,106.76
0,88.79,60.42,72.19,75.42,76.28,76.36
1,109.85,77.23,65.56,67.61,67.42,67.46
0,93.59,62.57,77.80,80.19,80.91,80.89
1,93.57,66.86,54.24,55.32,55.42,55.43
0,126.21,87.44,97.78,98.35,99.26,99.44
1,126.61,92.88,84.32,86.82,86.75,86.95
0,112.03,68.73,80.29,82.62,82.12,82.11
1,134.92,108.52,96.71,99.10,99.71,99.89
0,126.65,77.04,85.19,91.15,91.58,91.74
1,127.08,85.46,75.23,74.35,73.04,73.38
0,110.38,65.93,74.60,80.36,80.42,80.61
1,163.93,121.09,108.57,115.46,114.58,114.94
0,114.18,69.86,79.21,82.22,82.87,82.66
1,150.93,107.04,89.29,97.38,96.84,97.17
0,151.13,110.00,125.98,130.80,131.33,131.51
1,135.31,79.49,71.27,75.10,74.96,74.18
0,111.33,67.48,77.88,77.87,79.14,78.59
1,103.06,48.66,24.67,21.22,18.94,18.44
0,122.85,73.27,84.66,90.59,91.32,91.38
1,105.90,76.47,67.55,71.39,71.63,71.59
0,129.12,82.64,97.91,99.97,101.68,101.75
1,136.38,97.63,70.39,68.02,66.38,65.99
0,165.14,100.12,112.18,112.02,113.20,113.22
1,112.07,59.98,40.14,50.91,51.24,51.22
0,100.70,77.78,82.04,83.81,89.44,89.49
1,128.59,99.37,108.83,104.65,103.72,103.76
0,130.36,81.67,96.60,97.97,97.98,98.03
1,106.77,54.16,47.77,53.24,53.19,53.21
0,155.70,184.84,202.24,196.84,196.96,197.02
1,172.73,407.34,431.22,417.65,417.88,418.08
0,149.25,94.09,110.92,111.84,111.65,111.11
1,174.16,110.69,102.97,101.50,102.04,102.08
0,92.02,88.32,91.30,82.71,82.63,82.64
1,48.42,47.48,46.71,46.75,46.19,46.20
0,164.64,118.24,124.11,131.05,133.91,134.07
1,143.21,105.31,53.09,58.64,58.84,58.85
0,177.87,111.09,103.91,84.86,84.75,84.77
1,133.95,81.17,77.56,77.39,76.18,76.20
0,82.79,121.59,129.44,131.32,131.36,131.40
1,267.46,23.57,4.36,3.61,3.42,3.53
0,154.03,121.84,103.55,95.24,94.52,94.25
1,165.39,129.71,122.60,124.80,124.51,124.55
0,220.49,144.06,161.92,161.70,162.47,162.52
1,84.15,49.76,43.04,44.25,44.15,44.17
0,262.37,181.45,190.49,180.88,182.85,182.92
1,172.94,197.86,204.69,197.05,197.27,197.38
0,39.43,36.88,50.49,50.15,50.20,50.21
1,92.40,32.84,27.86,32.68,32.66,32.67
0,112.17,80.84,95.99,96.24,96.34,96.39
1,140.83,94.21,96.45,92.81,92.41,92.45
0,138.52,144.29,143.38,145.83,145.87,145.89
1,75.57,52.86,39.26,44.53,44.60,44.60
0,213.54,189.22,206.15,202.91,203.00,203.05
1,119.72,148.72,145.28,152.13,132.86,132.30
0,73.28,58.45,74.09,71.98,72.01,72.01
1,349.54,290.69,282.16,325.91,326.07,326.13
0,94.55,67.53,94.07,94.89,94.93,94.94
1,125.22,89.23,60.80,104.09,102.02,102.02
0,81.81,64.16,78.34,75.70,76.80,76.79
1,107.00,54.20,47.37,50.09,50.20,50.19
0,82.08,101.15,122.46,119.68,119.73,119.76
1,94.29,93.38,74.72,69.86,69.81,72.04
0,302.81,219.46,298.78,287.57,287.87,287.96
1,315.07,245.01,202.87,223.86,224.82,224.91
0,228.98,164.75,222.74,218.12,218.35,218.42
1,133.28,112.27,96.30,103.38,103.06,103.09
0,96.56,81.11,85.80,103.92,105.68,107.77
1,115.88,61.99,50.73,60.33,59.13,59.22
0,109.78,89.53,89.59,102.25,104.38,107.80
1,102.72,63.25,47.40,46.57,45.12,45.19
0,137.41,109.19,125.87,131.45,131.55,131.60
1,95.52,66.47,55.80,67.31,67.56,67.58
0,126.61,84.28,101.93,102.09,102.37,102.40
1,173.31,174.33,173.69,174.95,175.03,175.07
0,90.18,31.75,34.84,40.28,39.02,38.87
1,122.02,66.52,59.71,65.28,65.42,65.94
0,68.28,38.85,50.74,52.74,52.35,52.26
1,223.45,207.77,193.33,177.26,176.83,176.92
0,98.88,64.15,77.92,82.24,84.17,83.45
1,79.59,84.04,81.87,81.10,79.25,79.21
0,99.98,63.81,80.69,86.38,87.26,87.31
1,163.93,166.80,168.25,165.91,162.24,162.15
0,131.06,97.64,100.29,118.74,118.82,118.87
1,119.04,77.35,74.60,88.78,89.60,89.63
0,130.60,99.57,98.22,119.57,119.66,119.71
1,110.98,65.84,64.19,64.93,64.80,64.81
0,97.76,57.69,66.51,68.40,69.48,69.48
1,28.65,19.66,18.64,17.44,19.29,19.22
0,74.24,56.66,60.16,56.85,58.49,58.48
1,318.80,336.11,318.70,379.61,379.97,380.08
0,238.18,147.57,194.48,216.50,216.63,216.71
1,215.18,214.56,194.49,193.52,195.04,195.10
0,300.36,189.91,229.84,260.64,260.80,260.91
1,108.72,57.63,44.44,44.71,46.31,46.54
0,82.01,68.67,72.74,71.30,71.00,71.02
1,105.74,39.82,31.64,31.45,31.56,29.86
0,75.00,44.15,49.39,47.31,47.52,47.61
1,76.73,68.04,61.63,57.85,57.60,58.33
0,92.52,70.03,79.09,76.17,71.55,71.63
1,179.28,180.00,184.24,196.19,196.61,196.66
0,114.48,89.75,102.57,109.74,107.24,107.33
1,69.12,43.71,32.20,30.75,31.12,31.85
0,148.07,96.36,118.68,117.92,118.16,118.23
1,60.73,52.27,49.65,49.15,48.78,47.72
0,141.33,91.20,111.67,113.81,114.03,114.10
1,299.30,355.23,337.48,441.78,441.78,441.87
0,152.60,129.08,141.61,137.98,139.71,139.47
1,97.98,62.13,56.82,49.59,49.13,49.09
0,150.82,118.37,135.26,129.06,129.41,129.08
1,183.75,111.72,99.58,101.02,95.57,94.77
0,146.27,92.79,109.35,110.11,110.19,110.23
1,242.95,187.57,158.85,216.87,217.41,217.83
0,128.16,79.25,93.46,100.91,102.97,103.04
1,103.42,84.99,75.15,81.50,80.00,79.12
0,99.55,63.28,84.13,86.98,87.03,87.05
1,101.58,87.64,80.68,80.18,81.77,81.89
0,120.42,91.41,115.14,110.03,110.40,110.38
1,64.12,36.94,26.17,21.95,19.98,19.97
0,118.08,77.99,92.44,97.56,99.69,100.17
1,66.98,45.44,35.00,36.75,36.68,36.63
0,78.53,29.68,33.92,35.45,34.76,34.98
1,193.90,143.09,137.89,154.81,155.82,155.90
0,120.96,60.59,68.47,69.69,69.00,69.27
1,127.35,67.34,72.53,74.45,73.98,74.04
0,127.58,101.53,120.53,126.65,128.34,128.29
1,80.05,60.62,51.18,51.45,51.52,51.54
0,130.50,96.86,115.45,121.05,122.73,122.66
1,119.47,78.93,75.49,77.72,74.87,73.74
0,107.88,70.28,84.37,87.07,87.41,87.46
1,112.42,82.16,69.78,71.48,72.10,72.24
0,293.51,205.07,252.96,274.71,231.09,231.19
1,96.29,65.73,49.37,45.81,45.27,45.54
0,144.15,70.43,89.12,95.71,95.49,95.53
1,96.82,61.21,47.16,40.54,40.64,41.37
0,145.93,71.87,73.53,68.98,69.02,71.73
1,149.55,117.07,104.85,118.00,118.42,118.51
0,126.79,83.87,90.89,97.06,97.08,99.88
1,112.12,86.22,80.33,80.67,80.42,80.28
0,91.16,58.38,72.73,78.72,79.72,79.74
1,57.71,36.86,34.01,35.18,33.95,33.87
0,66.07,46.65,50.79,49.58,50.44,50.69
1,130.58,82.41,65.20,79.93,79.97,79.93
0,50.18,31.34,35.70,36.23,37.39,37.70
1,111.34,53.54,35.88,31.67,31.14,30.84
0,124.89,80.93,91.71,94.32,94.40,96.16
1,83.40,49.45,46.53,49.53,49.47,49.48
0,140.10,92.48,103.09,104.03,104.81,104.98
1,160.56,139.73,131.70,137.00,137.18,136.32
0,62.80,45.77,49.36,51.02,51.00,51.32
1,144.44,103.06,95.82,101.04,102.32,102.36
0,102.96,66.49,73.75,76.36,75.83,75.81
1,106.97,75.00,63.27,68.30,67.76,65.44
0,104.26,65.06,74.12,75.75,75.05,75.02
1,110.61,60.70,51.88,54.78,54.38,54.23
0,78.91,45.44,56.55,58.45,59.16,54.28
1,146.54,106.62,95.78,106.64,105.84,105.64
0,117.90,85.23,95.35,96.64,95.97,95.91
1,340.73,298.53,281.67,281.82,283.93,284.31
0,123.41,81.92,90.85,91.62,90.66,90.57
1,111.85,81.87,75.74,71.44,69.39,69.71
0,103.22,66.40,74.90,80.23,80.21,79.86
1,152.54,138.37,122.46,143.34,140.51,140.70
0,108.30,63.90,73.19,78.38,78.36,77.94
1,82.64,34.03,17.34,19.42,18.39,18.15
0,124.50,71.95,79.38,85.52,86.05,86.03
1,184.55,149.35,130.65,172.41,172.21,171.42
0,129.57,87.01,100.79,115.47,116.50,117.63
1,65.21,41.50,32.09,32.44,31.96,32.08
0,109.77,66.93,76.61,80.86,81.88,82.00
1,155.65,122.00,111.68,124.75,123.80,123.28
0,145.89,93.42,108.97,126.68,127.90,127.84
1,287.08,241.43,224.44,292.29,292.46,292.56
0,129.33,82.77,97.66,120.13,121.64,121.55
1,123.35,84.01,70.84,74.66,73.22,72.52
0,79.40,51.64,55.33,60.48,60.90,61.27
1,82.89,49.09,42.18,41.59,42.48,42.44
0,103.83,71.50,81.19,83.67,85.18,85.26
1,98.70,65.87,58.61,65.29,64.85,64.89
0,144.52,97.73,111.46,117.84,118.43,118.40
1,119.54,41.99,16.81,22.45,21.15,20.89
0,130.44,84.44,94.84,102.34,102.92,102.88
1,149.94,73.27,62.83,68.27,67.64,67.56
0,128.89,82.68,100.99,102.04,103.18,103.24
1,137.58,88.94,76.55,82.67,83.05,83.08
0,105.59,67.34,77.78,85.06,85.29,85.29
1,78.94,46.19,41.39,43.47,44.40,44.76
0,131.69,98.48,112.08,110.06,110.47,110.27
1,103.83,39.52,19.32,23.05,22.64,22.29
0,143.23,89.52,100.28,106.06,106.36,106.63
1,97.67,65.79,54.07,55.21,55.01,54.73
0,101.93,64.14,70.97,76.27,77.15,77.18
1,125.46,74.47,65.21,64.22,64.17,64.17
0,119.31,85.33,90.11,96.93,97.23,97.45
1,142.79,97.31,88.98,100.82,100.21,100.49
0,133.88,95.46,103.98,116.01,116.71,117.13
1,129.89,104.41,89.51,97.55,97.33,97.34
0,107.55,61.47,68.51,72.21,72.58,72.54
1,104.93,57.47,45.47,48.53,47.93,47.12
0,125.89,81.42,87.76,98.94,100.56,101.29
1,186.80,123.40,105.23,117.03,117.06,117.10
0,117.29,83.33,89.23,95.44,95.91,96.09
1,103.95,63.87,57.77,57.51,57.85,58.56
0,110.15,74.99,85.01,86.51,86.78,86.76
1,131.31,76.86,67.62,73.52,73.00,73.13
0,138.37,94.94,114.40,117.75,120.69,120.71
1,113.53,72.60,63.37,65.19,65.59,65.59
0,117.20,67.52,74.48,80.95,81.14,81.14
1,153.61,96.22,81.48,93.19,91.05,91.34
0,111.43,65.87,72.26,79.62,79.73,79.84
1,95.55,68.52,54.84,58.61,58.81,58.70
0,111.57,63.35,69.18,72.26,72.45,72.53
1,106.61,64.98,54.34,59.21,59.35,59.45
0,91.10,59.38,68.17,69.11,70.02,69.48
1,77.34,50.95,41.69,42.75,42.84,43.15
0,144.79,108.96,124.39,136.32,136.72,136.42
1,210.76,192.68,181.20,189.96,189.78,189.83
0,104.53,57.43,64.85,66.77,67.30,67.54
1,183.95,136.56,123.39,138.81,138.47,138.78
0,119.43,64.51,68.72,73.23,73.63,73.70
1,122.31,93.82,81.01,85.56,85.87,85.78
0,104.88,66.82,74.48,77.05,77.54,77.60
1,156.10,130.57,111.30,112.45,112.78,112.25
0,117.26,74.78,86.33,88.16,88.80,89.05
1,85.84,65.80,53.31,51.24,50.66,50.63
0,207.15,150.17,180.13,170.01,170.47,170.51
1,65.94,51.07,49.02,50.24,51.71,51.72
0,125.97,81.90,100.69,95.06,95.35,95.37
1,180.29,62.70,46.02,85.11,84.51,84.53
0,722.17,162.07,123.61,120.00,120.05,120.08
1,123.41,92.01,93.98,96.72,98.76,98.80
0,357.07,163.33,170.30,180.38,175.35,175.39
1,137.12,110.89,101.98,102.80,95.67,95.68
0,179.56,147.38,177.39,160.26,160.32,160.38
1,72.67,27.78,27.37,26.53,26.54,26.54
0,266.79,195.03,199.39,233.80,233.99,234.11
1,180.13,96.24,37.47,42.21,40.98,41.54
0,179.08,104.09,111.83,144.77,144.84,144.92
1,359.93,292.12,258.14,313.61,313.48,313.41
0,44.13,42.32,58.92,58.93,58.95,58.96
1,217.53,301.07,307.23,337.46,337.99,337.96
0,132.50,85.55,109.36,111.29,111.34,111.37
1,451.91,324.07,331.71,321.53,321.33,321.43
0,64.28,39.96,52.90,56.68,57.71,57.74
1,66.56,56.12,51.02,48.32,45.64,45.54
0,100.94,46.81,54.96,52.83,52.88,52.89
1,125.54,71.69,57.41,70.69,70.85,70.87
0,336.08,141.53,86.89,86.80,86.84,86.86
1,142.32,77.61,75.73,78.91,79.09,79.14
0,123.79,100.20,100.36,99.24,99.37,99.39
1,221.85,175.38,150.95,177.82,176.75,176.81
0,95.68,65.72,69.72,73.77,73.73,73.76
1,104.77,59.15,57.18,64.95,66.10,66.11
0,146.87,103.37,122.21,119.95,120.08,120.12
1,62.25,45.07,41.92,42.80,42.82,42.85
0,169.93,116.12,135.01,135.99,136.08,136.13
1,163.03,196.62,151.80,183.80,184.66,184.70
0,97.15,42.97,47.71,48.92,50.00,50.02
1,59.04,44.98,38.53,40.55,41.57,41.56
0,82.11,56.95,61.84,61.86,62.41,62.35
1,137.10,80.41,80.85,92.35,93.08,93.11
0,37.16,22.95,23.57,24.28,24.40,24.33
1,177.36,116.82,130.95,140.43,140.54,140.57
0,135.86,78.24,78.22,85.76,85.82,85.83
1,86.92,41.84,35.89,37.97,38.18,38.28
0,142.53,76.13,80.48,82.46,82.49,82.51
1,89.71,72.73,55.33,56.87,54.77,54.78
0,150.71,98.40,92.27,94.79,94.76,94.71
1,93.03,79.03,64.34,66.30,66.28,66.63
0,200.21,147.87,152.14,150.91,151.01,151.08
1,203.98,168.73,147.13,147.00,145.99,145.91
0,107.68,71.83,80.04,84.83,85.02,84.96
1,267.07,187.40,174.39,191.88,191.97,192.06
0,232.75,170.68,198.63,193.05,192.86,192.93
1,164.83,171.18,161.42,149.23,147.28,147.21
0,103.02,105.69,103.83,101.31,101.91,101.97
1,129.28,62.18,44.91,40.74,41.18,40.27
0,85.81,74.13,73.49,70.31,71.66,71.67
1,56.38,30.73,27.63,23.90,23.75,23.79
0,78.34,54.91,63.09,66.95,69.40,69.62
1,72.37,50.60,41.55,40.54,41.40,41.97
0,139.68,40.78,51.03,48.60,52.88,53.30
1,163.31,78.78,73.14,74.19,74.34,74.36
0,68.66,51.33,60.18,60.72,60.46,60.45
1,174.84,150.57,112.37,130.75,130.27,130.35
0,88.68,60.29,68.25,68.01,67.61,67.39
1,226.40,174.24,155.77,169.12,168.83,168.93
0,68.16,52.82,58.48,55.51,55.30,55.31
1,67.54,52.60,35.32,32.59,33.06,33.03
0,39.78,42.01,49.30,43.88,43.86,43.87
1,206.90,177.81,126.58,122.40,121.31,121.30
0,121.92,51.81,65.84,65.78,65.95,65.94
1,197.84,102.90,86.12,103.36,103.75,104.01
0,127.84,52.19,65.92,64.07,64.24,64.22
1,186.56,179.58,158.81,158.99,159.16,159.20
0,98.09,47.66,59.14,52.88,46.43,46.48
1,176.39,123.41,115.88,112.18,112.54,112.68
0,134.69,75.97,96.31,97.13,92.01,92.08
1,173.85,92.34,80.69,82.46,81.94,81.75
0,59.00,38.62,40.51,40.72,39.83,39.41
1,43.64,27.71,25.52,25.96,25.50,25.62
0,81.47,48.92,59.99,62.24,61.74,61.36
1,517.23,474.82,461.18,518.80,519.08,519.23
0,77.75,52.00,67.23,70.76,71.74,71.77
1,152.96,89.52,78.91,87.56,86.95,86.99
0,78.15,50.62,63.94,66.98,67.89,67.91
1,130.92,94.56,85.97,89.60,87.52,87.03
0,98.90,67.60,69.80,70.18,70.61,70.63
1,305.86,238.64,210.87,232.07,232.65,232.64
0,189.60,101.92,103.93,103.08,103.16,103.18
1,81.17,46.38,39.99,39.94,40.54,40.08
0,145.63,58.86,65.45,99.25,101.06,101.09
1,79.79,51.07,46.17,42.51,42.52,42.49
0,151.45,73.36,83.21,103.61,105.01,105.04
1,93.96,49.15,30.50,60.33,56.98,56.81
0,105.03,87.90,106.13,108.28,108.13,108.18
1,71.75,46.07,40.71,41.48,41.55,41.47
0,83.41,53.94,62.33,67.70,67.85,67.93
1,93.99,79.16,74.31,69.36,67.97,67.88
0,65.66,43.52,50.20,53.61,53.93,53.62
1,105.30,68.05,52.12,56.95,56.02,55.23
0,101.54,37.90,41.79,40.38,38.76,39.27
1,88.58,31.97,21.37,27.88,26.88,26.96
0,87.10,52.81,59.36,58.16,56.72,57.16
1,74.76,60.62,56.06,56.62,55.88,55.91
0,108.81,81.39,91.32,91.18,92.76,92.85
1,97.00,59.46,46.24,52.89,52.74,52.78
0,196.23,122.31,134.04,158.69,158.20,158.26
1,325.83,322.06,296.67,289.40,291.48,291.64
0,142.03,101.17,113.10,131.21,133.49,133.59
1,142.68,173.97,157.05,159.81,153.24,151.55
0,84.19,55.85,54.90,55.20,53.14,53.14
1,71.22,51.77,52.77,50.94,50.45,50.21
0,87.23,58.20,60.49,60.35,59.84,60.39
1,149.16,123.58,119.70,120.35,120.78,119.48
0,119.80,77.29,86.43,83.08,83.15,83.20
1,156.51,112.84,99.58,97.34,94.92,95.17
0,138.78,88.70,99.96,99.28,99.88,99.94
1,169.26,112.76,91.74,99.11,99.65,99.82
0,78.12,40.20,42.05,41.04,43.30,43.56
1,118.54,85.40,75.48,75.10,76.17,75.26
0,79.37,43.75,47.73,48.71,51.02,51.29
1,121.96,103.92,87.28,83.29,83.30,80.95
0,82.12,47.50,47.04,49.37,49.26,51.05
1,173.49,150.61,125.15,133.26,133.28,133.64
0,103.17,54.56,64.56,62.50,62.30,62.08
1,98.81,63.37,54.35,53.02,53.05,52.70
0,115.69,64.76,74.97,68.03,67.42,67.44
1,76.80,37.49,25.25,24.05,23.89,23.58
0,130.19,81.93,85.41,86.47,86.95,86.01
1,52.95,30.39,23.01,22.20,22.83,22.30
0,94.66,55.69,63.63,64.50,65.62,65.17
1,168.59,93.08,74.50,97.83,93.41,92.25
0,134.80,99.47,116.78,115.22,115.26,115.30
1,105.12,52.32,31.85,31.46,30.05,29.74
0,156.14,127.62,147.58,146.17,146.31,146.39
1,176.08,106.44,92.98,114.94,116.11,114.44
0,110.50,85.94,93.94,94.34,96.10,96.23
1,194.02,110.89,90.26,107.97,107.58,107.75
0,131.25,102.07,112.44,121.78,121.76,121.79
1,135.03,84.11,70.16,77.72,77.20,77.17
0,93.31,59.14,65.44,65.94,66.46,66.58
1,102.13,61.78,46.70,44.96,44.17,44.11
0,88.26,55.00,60.99,59.83,60.42,60.55
1,138.04,99.87,92.53,92.82,92.46,92.44
0,111.11,74.66,79.11,78.19,79.28,79.43
1,89.33,56.88,50.28,52.81,53.10,53.43
0,142.51,89.47,100.77,96.81,97.09,97.25
1,137.57,94.34,89.54,85.45,85.72,85.58
0,113.68,74.32,82.05,79.66,80.50,81.06
1,115.49,85.23,82.05,82.12,82.02,81.84
0,142.92,101.00,109.54,117.67,117.49,117.49
1,146.02,80.19,68.57,70.11,70.07,70.02
0,79.60,70.39,84.74,84.01,83.29,83.93
1,103.74,64.83,56.31,58.14,56.91,56.85
0,143.54,105.34,109.61,113.81,115.53,115.50
1,153.75,84.42,79.93,83.65,83.97,83.95
0,113.60,76.53,87.15,87.92,88.22,88.32
1,160.81,114.06,95.35,88.81,88.70,88.75
0,108.11,60.40,76.71,76.95,78.98,77.61
1,178.92,124.74,113.95,126.69,126.16,126.10
0,114.96,69.68,89.67,90.39,92.52,90.96
1,93.97,56.10,46.85,48.02,47.64,47.73
0,147.28,123.12,137.23,139.19,140.37,140.11
1,161.42,153.47,140.32,141.81,143.28,143.33
0,102.73,69.58,79.03,81.08,81.40,81.13
1,116.52,80.15,68.77,70.76,70.90,70.96
0,110.91,64.96,72.87,73.30,73.29,73.28
1,94.22,54.11,34.64,28.16,23.70,21.58
0,111.18,65.19,73.03,73.46,73.43,73.42
1,142.68,83.99,68.86,71.19,70.16,70.10
0,100.88,63.31,75.95,82.66,83.40,83.43
1,97.76,65.99,53.14,58.73,57.87,57.96
0,102.39,59.80,65.11,73.59,74.32,74.50
1,127.38,66.84,52.67,62.11,61.50,61.52
0,155.49,120.01,137.46,140.36,140.65,140.67
1,98.76,65.32,52.53,57.45,57.05,57.03
0,143.94,92.73,100.17,101.84,101.45,101.37
1,93.21,60.36,47.54,49.95,50.10,50.86
0,127.68,86.53,96.52,99.13,99.48,99.53
1,88.17,47.07,38.36,36.38,36.39,36.32
0,107.74,75.69,85.02,90.74,90.61,90.70
1,106.40,74.74,60.25,65.47,65.90,66.16
0,119.05,80.83,89.24,92.88,93.15,93.17
1,167.42,103.28,78.79,82.67,82.35,82.30
0,118.35,74.30,81.31,91.50,92.04,92.19
1,79.02,54.87,46.61,49.54,49.41,48.82
0,112.95,75.93,88.03,84.68,85.89,85.63
1,165.27,116.92,101.89,110.38,109.72,108.72
0,138.72,87.18,103.67,114.38,115.40,115.60
1,128.31,84.31,74.23,81.20,80.81,80.67
0,121.09,74.78,86.29,94.52,94.57,94.78
1,185.15,149.12,139.57,146.71,146.91,147.17
0,106.55,63.17,74.85,78.98,79.21,79.23
1,100.94,60.64,47.67,51.10,50.49,50.80
0,123.85,78.74,91.84,99.62,99.92,100.25
1,80.43,48.17,41.66,43.18,43.24,42.93
0,123.62,77.69,87.34,85.96,86.65,86.71
1,157.35,107.32,91.76,94.81,93.10,93.31
0,120.83,74.84,82.66,88.93,89.32,89.29
1,143.40,85.51,74.64,81.69,81.85,81.86
0,121.09,82.17,87.59,88.55,88.52,88.48
1,95.73,56.60,44.99,52.81,52.55,52.25
0,123.57,77.58,91.43,96.78,97.96,97.91
1,115.10,71.37,68.87,75.58,77.58,77.69
0,53.29,45.18,57.01,53.87,52.45,52.43
1,103.39,62.99,39.66,69.99,70.02,70.03
0,81.09,72.84,69.58,71.24,71.41,71.45
1,47.00,37.94,33.96,28.82,27.99,25.78
0,166.83,143.82,153.85,156.13,156.21,156.29
1,101.59,58.09,48.17,45.69,45.73,45.87
0,383.56,239.32,217.51,214.06,214.19,214.27
1,152.82,88.44,73.58,94.50,94.57,94.63
0,923.13,296.00,277.43,308.67,308.77,308.82
